timestamp,open,close,min,max,volume
1766401200,1.173315,1.17334,1.173285,1.17337,106
1766401260,1.17334,1.173495,1.17334,1.173525,83
1766401320,1.1735,1.17362,1.17348,1.17363,86
1766401380,1.173625,1.17358,1.1735,1.173655,124
1766401440,1.173575,1.17353,1.17351,1.173575,79
1766401500,1.17353,1.173485,1.17347,1.173565,66
1766401560,1.173485,1.173465,1.17345,1.173485,40
1766401620,1.173465,1.173405,1.1734,1.17347,35
1766401680,1.17338,1.17343,1.17332,1.17343,57
1766401740,1.173425,1.17333,1.173315,1.17343,44
1766401800,1.173335,1.17326,1.173255,1.173365,66
1766401860,1.173265,1.17331,1.173215,1.173335,65
1766401920,1.173305,1.173255,1.17325,1.173325,45
1766401980,1.173255,1.17331,1.17322,1.17331,34
1766402040,1.173315,1.17342,1.173315,1.173425,38
1766402100,1.173425,1.17338,1.17336,1.173435,84
1766402160,1.173385,1.173365,1.17336,1.17344,74
1766402220,1.17336,1.173415,1.173335,1.17342,39
1766402280,1.17342,1.173515,1.17341,1.17354,41
1766402340,1.173515,1.173505,1.173465,1.17352,41
1766402400,1.17351,1.17349,1.173465,1.17352,44
1766402460,1.173495,1.17349,1.17341,1.173495,38
1766402520,1.17349,1.173545,1.17349,1.173575,47
1766402580,1.17355,1.173565,1.17354,1.17361,60
1766402640,1.173565,1.173465,1.173445,1.173565,31
1766402700,1.173465,1.173425,1.173355,1.17348,66
1766402760,1.173425,1.173435,1.17328,1.17346,67
1766402820,1.173435,1.17351,1.173435,1.17358,31
1766402880,1.17351,1.173475,1.173465,1.17351,25
1766402940,1.173475,1.17344,1.17344,1.17349,61
1766403000,1.173435,1.17336,1.173355,1.17352,74
1766403060,1.17336,1.173235,1.17321,1.17336,90
1766403120,1.173235,1.1732,1.17318,1.173245,54
1766403180,1.1732,1.173245,1.173155,1.17325,48
1766403240,1.17324,1.173235,1.1732,1.17328,64
1766403300,1.173235,1.17311,1.17311,1.173245,32
1766403360,1.173115,1.173085,1.17308,1.173175,77
1766403420,1.17308,1.17296,1.17296,1.173105,58
1766403480,1.17296,1.17303,1.172865,1.17304,113
1766403540,1.173025,1.173155,1.17301,1.17316,83
1766403600,1.17315,1.17315,1.173145,1.17318,22
1766403660,1.17315,1.173065,1.17306,1.17317,18
1766403720,1.173065,1.172995,1.172995,1.173075,31
1766403780,1.173,1.17316,1.173,1.17318,57
1766403840,1.17316,1.173325,1.17316,1.173325,58
1766403900,1.173335,1.173425,1.173335,1.17343,70
1766403960,1.173425,1.173355,1.173265,1.173425,91
1766404020,1.173355,1.17326,1.17324,1.173375,44
1766404080,1.173265,1.17326,1.17324,1.173295,49
1766404140,1.17326,1.173155,1.173155,1.17326,53
1766404200,1.17315,1.17312,1.173045,1.17315,47
1766404260,1.17312,1.17306,1.173035,1.17313,59
1766404320,1.173065,1.17313,1.173065,1.17313,40
1766404380,1.173135,1.17312,1.173045,1.173145,52
1766404440,1.17312,1.173085,1.17308,1.17314,42
1766404500,1.17309,1.173075,1.17299,1.17309,71
1766404560,1.173075,1.173105,1.17307,1.17313,39
1766404620,1.17311,1.173185,1.17308,1.17319,70
1766404680,1.17318,1.17331,1.17313,1.173335,124
1766404740,1.173305,1.17334,1.17327,1.173365,130
1766404800,1.173345,1.173385,1.173335,1.173465,95
1766404860,1.17338,1.173505,1.17338,1.17355,89
1766404920,1.173505,1.173405,1.17338,1.173625,184
1766404980,1.17341,1.173455,1.17333,1.17348,158
1766405040,1.17346,1.173535,1.17338,1.173535,107
1766405100,1.173535,1.17355,1.17348,1.173635,97
1766405160,1.173545,1.17355,1.173465,1.17361,90
1766405220,1.173555,1.173705,1.173555,1.17375,77
1766405280,1.1737,1.174075,1.17369,1.17416,257
1766405340,1.174075,1.17421,1.173975,1.174245,198
1766405400,1.174205,1.17429,1.17417,1.17432,124
1766405460,1.174295,1.174175,1.17415,1.1743,91
1766405520,1.17418,1.17392,1.17382,1.174185,189
1766405580,1.173925,1.17382,1.17382,1.17398,132
1766405640,1.17382,1.17377,1.17371,1.17383,110
1766405700,1.173775,1.17379,1.17377,1.173885,89
1766405760,1.173785,1.173775,1.17366,1.1738,158
1766405820,1.17378,1.17367,1.173655,1.17378,82
1766405880,1.17367,1.17367,1.173605,1.1737,58
1766405940,1.17367,1.173565,1.17353,1.17367,84
1766406000,1.173565,1.173585,1.17352,1.17365,92
1766406060,1.173585,1.17368,1.17358,1.17369,58
1766406120,1.17368,1.173515,1.173505,1.173685,75
1766406180,1.173515,1.173555,1.173515,1.173605,60
1766406240,1.17356,1.17352,1.1735,1.173675,101
1766406300,1.173525,1.17358,1.173505,1.17359,43
1766406360,1.17358,1.173565,1.173555,1.17362,46
1766406420,1.173565,1.17372,1.17356,1.17372,37
1766406480,1.17372,1.173685,1.17367,1.17374,62
1766406540,1.173685,1.17357,1.17355,1.17372,65
1766406600,1.17357,1.173675,1.17353,1.173695,73
1766406660,1.17367,1.173815,1.17357,1.17383,111
1766406720,1.173815,1.17395,1.17381,1.17395,87
1766406780,1.173955,1.17403,1.173915,1.17403,52
1766406840,1.17403,1.173955,1.173955,1.174045,49
1766406900,1.173955,1.174075,1.17395,1.1741,93
1766406960,1.17407,1.17393,1.17391,1.174115,89
1766407020,1.17393,1.17394,1.17387,1.173945,56
1766407080,1.17394,1.17399,1.17383,1.17399,113
1766407140,1.173985,1.17379,1.173745,1.173985,153
1766407200,1.173795,1.173675,1.17362,1.1738,109
1766407260,1.173675,1.173735,1.173675,1.17377,126
1766407320,1.173735,1.17387,1.17373,1.173885,57
1766407380,1.17387,1.173875,1.1738,1.1739,57
1766407440,1.17387,1.17391,1.173785,1.173925,107
1766407500,1.17391,1.173935,1.17385,1.17394,65
1766407560,1.17393,1.173965,1.17391,1.17398,62
1766407620,1.17397,1.17407,1.173915,1.174095,71
1766407680,1.174075,1.17404,1.17404,1.17408,32
1766407740,1.17403,1.17386,1.17379,1.17403,114
1766407800,1.173845,1.17377,1.17377,1.173915,85
1766407860,1.17377,1.173885,1.173765,1.173935,81
1766407920,1.17388,1.173955,1.17385,1.173965,77
1766407980,1.173955,1.17401,1.173925,1.174045,74
1766408040,1.174015,1.174185,1.174,1.174185,76
1766408100,1.174195,1.174285,1.174195,1.174295,105
1766408160,1.17429,1.17415,1.17412,1.17433,145
1766408220,1.174155,1.17427,1.17414,1.174305,130
1766408280,1.174275,1.17423,1.174195,1.17433,117
1766408340,1.17423,1.174175,1.174135,1.17423,86
1766408400,1.17418,1.17431,1.17418,1.17433,153
1766408460,1.174315,1.17429,1.17424,1.17435,167
1766408520,1.17429,1.17431,1.17425,1.174325,78
1766408580,1.17431,1.174305,1.174265,1.17443,138
1766408640,1.1743,1.17434,1.17424,1.174365,96
1766408700,1.17434,1.174415,1.17432,1.17443,89
1766408760,1.17442,1.17459,1.174415,1.17462,122
1766408820,1.174585,1.174505,1.174385,1.174585,155
1766408880,1.174505,1.17473,1.1745,1.174745,130
1766408940,1.174725,1.174515,1.174485,1.17476,128
1766409000,1.174515,1.17488,1.174515,1.174955,895
1766409060,1.174885,1.174925,1.17488,1.174995,223
1766409120,1.17491,1.174805,1.174755,1.175005,295
1766409180,1.174815,1.17499,1.174815,1.175,163
1766409240,1.174995,1.174965,1.174925,1.175,134
1766409300,1.174975,1.17491,1.174885,1.174995,149
1766409360,1.174905,1.17472,1.17472,1.174995,143
1766409420,1.174715,1.17469,1.17461,1.17476,186
1766409480,1.174695,1.17468,1.174625,1.17475,172
1766409540,1.174675,1.174775,1.174585,1.1748,134
1766409600,1.17477,1.174825,1.1747,1.17488,198
1766409660,1.17483,1.17481,1.17476,1.174885,160
1766409720,1.17481,1.1747,1.174675,1.17482,156
1766409780,1.1747,1.174765,1.174655,1.174905,185
1766409840,1.17476,1.17459,1.174565,1.17477,148
1766409900,1.17458,1.17474,1.17453,1.17476,93
1766409960,1.174745,1.17482,1.1747,1.174835,90
1766410020,1.174815,1.17473,1.17473,1.17482,54
1766410080,1.174735,1.174765,1.1747,1.174765,57
1766410140,1.17476,1.174725,1.174715,1.17476,46
1766410200,1.17472,1.17472,1.174655,1.174735,68
1766410260,1.174725,1.17466,1.174655,1.17474,45
1766410320,1.174665,1.17466,1.17466,1.174795,104
1766410380,1.174655,1.17497,1.17463,1.174975,137
1766410440,1.17497,1.17517,1.17494,1.17523,253
1766410500,1.17517,1.175015,1.17501,1.17517,149
1766410560,1.17502,1.174875,1.17487,1.17507,138
1766410620,1.17487,1.17482,1.174805,1.1749,105
1766410680,1.17482,1.17485,1.174755,1.17487,180
1766410740,1.174855,1.174795,1.17478,1.174935,139
1766410800,1.1748,1.17484,1.1748,1.17489,171
1766410860,1.17484,1.17482,1.174805,1.174905,132
1766410920,1.17482,1.17488,1.174755,1.17491,111
1766410980,1.17489,1.17516,1.174855,1.175165,188
1766411040,1.175165,1.17539,1.17514,1.175435,289
1766411100,1.175385,1.175245,1.17511,1.175445,323
1766411160,1.175245,1.175175,1.17512,1.17525,200
1766411220,1.17517,1.17512,1.17503,1.175215,138
1766411280,1.175115,1.17513,1.175105,1.175235,127
1766411340,1.17513,1.17515,1.175095,1.175205,100
1766411400,1.17515,1.1749,1.1749,1.175165,139
1766411460,1.174905,1.17495,1.174905,1.17505,172
1766411520,1.174955,1.17516,1.174955,1.175175,117
1766411580,1.17516,1.17519,1.17508,1.17522,98
1766411640,1.175185,1.175135,1.175095,1.1752,94
1766411700,1.175145,1.17502,1.174965,1.175165,116
1766411760,1.175015,1.17513,1.175005,1.17517,165
1766411820,1.17513,1.175135,1.175105,1.175195,91
1766411880,1.175135,1.175105,1.17506,1.175135,91
1766411940,1.1751,1.175065,1.17505,1.1751,37
1766412000,1.17507,1.17498,1.17498,1.175085,85
1766412060,1.174975,1.174955,1.174895,1.17501,104
1766412120,1.174955,1.17468,1.174655,1.174955,106
1766412180,1.17468,1.174655,1.174565,1.17468,126
1766412240,1.174655,1.17471,1.17464,1.17476,148
1766412300,1.174705,1.17456,1.17455,1.174705,87
1766412360,1.174565,1.174525,1.1745,1.17458,99
1766412420,1.17452,1.17468,1.174505,1.17468,70
1766412480,1.174685,1.174725,1.17465,1.17484,122
1766412540,1.17472,1.17468,1.174655,1.17478,131
1766412600,1.174675,1.174555,1.174555,1.174715,124
1766412660,1.17456,1.174685,1.174555,1.174695,85
1766412720,1.174675,1.17478,1.17466,1.17481,109
1766412780,1.174785,1.174995,1.174765,1.175055,183
1766412840,1.174995,1.175105,1.174965,1.175105,101
1766412900,1.175105,1.174965,1.174955,1.175115,141
1766412960,1.174965,1.174865,1.17483,1.17508,130
1766413020,1.174865,1.17502,1.174865,1.175075,122
1766413080,1.175015,1.17513,1.175005,1.17513,79
1766413140,1.17513,1.17513,1.1751,1.175155,54
1766413200,1.17513,1.17523,1.17512,1.175235,91
1766413260,1.175235,1.175075,1.17507,1.175235,112
1766413320,1.17508,1.175285,1.17508,1.175285,110
1766413380,1.175285,1.17522,1.175195,1.175285,106
1766413440,1.175215,1.175295,1.1752,1.17531,108
1766413500,1.17529,1.175375,1.17524,1.17542,143
1766413560,1.175375,1.17538,1.17534,1.17542,119
1766413620,1.17537,1.1755,1.17537,1.17552,119
1766413680,1.1755,1.175595,1.175485,1.1756,159
1766413740,1.1756,1.175725,1.175595,1.17578,159
1766413800,1.17574,1.175755,1.175715,1.17584,228
1766413860,1.17576,1.176035,1.175745,1.17604,254
1766413920,1.17603,1.175925,1.175855,1.176065,248
1766413980,1.17593,1.17606,1.175925,1.176075,140
1766414040,1.176065,1.17616,1.17606,1.176215,149
1766414100,1.176165,1.1764,1.176095,1.17642,164
1766414160,1.176395,1.176475,1.17637,1.176505,190
1766414220,1.176475,1.17624,1.176215,1.176475,200
1766414280,1.17624,1.176115,1.176105,1.176275,137
1766414340,1.17612,1.176255,1.17606,1.17626,239
1766414400,1.17625,1.176465,1.17621,1.17649,174
1766414460,1.17647,1.17645,1.17644,1.17665,210
1766414520,1.176445,1.176355,1.1763,1.176475,145
1766414580,1.176355,1.17637,1.17629,1.17644,129
1766414640,1.17637,1.17641,1.17634,1.17644,174
1766414700,1.176405,1.176205,1.1762,1.17642,161
1766414760,1.17621,1.17629,1.176195,1.176305,149
1766414820,1.176295,1.176405,1.176295,1.176405,83
1766414880,1.176405,1.1763,1.176295,1.17642,100
1766414940,1.176305,1.176,1.17592,1.176305,214
1766415000,1.176005,1.176255,1.176005,1.17629,263
1766415060,1.17625,1.17606,1.17602,1.17628,176
1766415120,1.176055,1.17605,1.17603,1.17612,147
1766415180,1.176055,1.17614,1.176035,1.17615,99
1766415240,1.176145,1.176015,1.17601,1.17617,146
1766415300,1.17602,1.1761,1.17602,1.17612,121
1766415360,1.176095,1.17607,1.17601,1.17618,166
1766415420,1.17607,1.176075,1.176025,1.17614,173
1766415480,1.176075,1.176105,1.17601,1.176145,146
1766415540,1.1761,1.17602,1.176015,1.176115,117
1766415600,1.176015,1.176145,1.17597,1.176155,183
1766415660,1.176155,1.176215,1.17613,1.176235,158
1766415720,1.176215,1.17628,1.17615,1.17628,134
1766415780,1.17629,1.17637,1.17628,1.17638,87
1766415840,1.176365,1.17612,1.176105,1.176365,112
1766415900,1.17612,1.176215,1.17603,1.17622,122
1766415960,1.17622,1.17627,1.17621,1.17631,112
1766416020,1.17628,1.17632,1.17624,1.176385,100
1766416080,1.17633,1.176335,1.17623,1.17638,140
1766416140,1.17634,1.17638,1.176325,1.1764,83
1766416200,1.17638,1.176435,1.176335,1.176435,82
1766416260,1.176435,1.176175,1.17616,1.176485,89
1766416320,1.176185,1.17598,1.175965,1.176185,120
1766416380,1.17597,1.17613,1.17597,1.176185,132
1766416440,1.176125,1.17603,1.17601,1.17625,151
1766416500,1.17603,1.17582,1.17577,1.17603,126
1766416560,1.17582,1.175965,1.17578,1.175975,107
1766416620,1.17597,1.17605,1.175955,1.17608,131
1766416680,1.176045,1.17608,1.175965,1.17614,132
1766416740,1.17608,1.17606,1.176035,1.176135,50
1766416800,1.176065,1.176175,1.176065,1.17626,98
1766416860,1.17618,1.176175,1.176065,1.176235,187
1766416920,1.176185,1.176195,1.176065,1.17621,137
1766416980,1.17619,1.176275,1.17605,1.176285,152
1766417040,1.176275,1.17624,1.17624,1.17628,97
1766417100,1.176245,1.176235,1.17612,1.17626,105
1766417160,1.17624,1.17632,1.176215,1.17633,110
1766417220,1.176325,1.17635,1.17619,1.17635,73
1766417280,1.17635,1.17625,1.17623,1.17642,82
1766417340,1.17624,1.176165,1.17613,1.176255,127
1766417400,1.17617,1.17619,1.176155,1.1763,134
1766417460,1.176195,1.17624,1.176185,1.17626,160
1766417520,1.17624,1.17633,1.176175,1.17634,124
1766417580,1.17634,1.17626,1.17625,1.176415,171
1766417640,1.17626,1.176285,1.176255,1.17631,98
1766417700,1.17629,1.17647,1.176285,1.17649,132
1766417760,1.176465,1.17639,1.17637,1.17647,133
1766417820,1.176385,1.176305,1.176305,1.176385,91
1766417880,1.176305,1.17648,1.176305,1.176495,85
1766417940,1.17648,1.17649,1.17637,1.176575,187
1766418000,1.176485,1.17664,1.176475,1.176645,100
1766418060,1.17664,1.17661,1.17657,1.176685,95
1766418120,1.176615,1.176445,1.17642,1.176615,95
1766418180,1.17645,1.17652,1.17645,1.1766,85
1766418240,1.17652,1.176485,1.17645,1.17653,93
1766418300,1.176485,1.176665,1.17647,1.17667,99
1766418360,1.17667,1.176465,1.17646,1.17667,93
1766418420,1.17646,1.176575,1.176285,1.176575,155
1766418480,1.17658,1.17668,1.17657,1.17671,112
1766418540,1.17668,1.17675,1.176665,1.17679,99
1766418600,1.17675,1.176775,1.17672,1.17681,157
1766418660,1.17677,1.176815,1.176765,1.17694,176
1766418720,1.17681,1.17672,1.17672,1.176825,80
1766418780,1.17672,1.1765,1.17644,1.176725,163
1766418840,1.176495,1.17633,1.176275,1.176495,230
1766418900,1.176325,1.176085,1.175995,1.176325,385
1766418960,1.17608,1.176105,1.17605,1.176205,245
1766419020,1.1761,1.17624,1.17609,1.17628,334
1766419080,1.176235,1.17641,1.176225,1.176515,278
1766419140,1.176405,1.176395,1.176355,1.176445,188
1766419200,1.1764,1.17625,1.176205,1.17641,210
1766419260,1.176245,1.176205,1.176175,1.17627,180
1766419320,1.1762,1.17621,1.176195,1.176325,121
1766419380,1.176215,1.176365,1.1762,1.176385,120
1766419440,1.176365,1.17624,1.17624,1.1764,99
1766419500,1.176245,1.17617,1.17606,1.17626,146
1766419560,1.17617,1.176225,1.17612,1.176235,96
1766419620,1.17623,1.17631,1.17623,1.17635,129
1766419680,1.17631,1.176325,1.17626,1.176355,158
1766419740,1.176325,1.17627,1.17626,1.17637,67
1766419800,1.17627,1.176285,1.17627,1.176385,106
1766419860,1.17628,1.17626,1.176255,1.17631,94
1766419920,1.176255,1.17613,1.17611,1.17627,90
1766419980,1.17613,1.17617,1.176105,1.1762,76
1766420040,1.17617,1.176195,1.17614,1.17622,98
1766420100,1.1762,1.17626,1.17618,1.17629,114
1766420160,1.176265,1.17627,1.17622,1.17628,104
1766420220,1.176265,1.176225,1.17618,1.176265,98
1766420280,1.176225,1.17619,1.176185,1.17628,127
1766420340,1.176195,1.176235,1.17618,1.17624,115
1766420400,1.176245,1.17623,1.176195,1.176275,95
1766420460,1.176235,1.1761,1.17609,1.176285,98
1766420520,1.1761,1.17616,1.17598,1.176165,117
1766420580,1.17616,1.17586,1.17586,1.17616,102
1766420640,1.175865,1.17571,1.175705,1.175875,116
1766420700,1.175715,1.17565,1.175635,1.17575,88
1766420760,1.175655,1.17564,1.17557,1.17568,72
1766420820,1.17565,1.17586,1.17564,1.175875,102
1766420880,1.17585,1.17603,1.17583,1.17603,100
1766420940,1.176035,1.175915,1.17582,1.1761,194
1766421000,1.175915,1.17586,1.1758,1.17595,218
1766421060,1.17586,1.175775,1.175755,1.175885,142
1766421120,1.17578,1.17564,1.175625,1.17581,167
1766421180,1.17563,1.17562,1.17557,1.175665,133
1766421240,1.175625,1.175525,1.17551,1.17563,149
1766421300,1.17552,1.17547,1.175415,1.175525,118
1766421360,1.175465,1.175495,1.17542,1.17553,105
1766421420,1.175495,1.17537,1.17532,1.175515,100
1766421480,1.175375,1.175365,1.17531,1.175455,125
1766421540,1.175365,1.17534,1.1753,1.175365,61
1766421600,1.175335,1.17534,1.175305,1.175385,88
1766421660,1.175345,1.175235,1.17523,1.17535,90
1766421720,1.17523,1.17532,1.175215,1.175345,81
1766421780,1.17532,1.175325,1.17526,1.175355,53
1766421840,1.175325,1.175225,1.17518,1.17533,73
1766421900,1.17523,1.17534,1.17521,1.17534,103
1766421960,1.175335,1.17522,1.175215,1.17534,68
1766422020,1.175225,1.175175,1.175175,1.17523,67
1766422080,1.175175,1.17513,1.17512,1.175185,52
1766422140,1.175135,1.17498,1.174945,1.17515,112
1766422200,1.17498,1.174985,1.17482,1.17503,118
1766422260,1.174985,1.174975,1.17497,1.175075,74
1766422320,1.174975,1.17488,1.174865,1.174975,70
1766422380,1.17488,1.17497,1.17488,1.17498,46
1766422440,1.17497,1.17494,1.174905,1.17497,63
1766422500,1.174935,1.17496,1.174875,1.17499,85
1766422560,1.17496,1.17497,1.17495,1.174975,38
1766422620,1.17497,1.174985,1.174965,1.175,43
1766422680,1.17499,1.174965,1.174945,1.175,47
1766422740,1.17497,1.17496,1.17494,1.17499,43
1766422800,1.174955,1.17533,1.17491,1.175395,165
1766422860,1.175335,1.175315,1.175295,1.17544,204
1766422920,1.17531,1.175335,1.175255,1.175385,75
1766422980,1.175335,1.175305,1.175285,1.17536,63
1766423040,1.175305,1.17511,1.17511,1.17531,58
1766423100,1.17511,1.17513,1.175095,1.17515,50
1766423160,1.17513,1.17505,1.17505,1.17513,44
1766423220,1.17505,1.17509,1.174995,1.175095,66
1766423280,1.17509,1.17515,1.17507,1.175175,112
1766423340,1.175145,1.17514,1.17507,1.175145,87
